course_url,mata_kuliah,kelas,program_studi,semester,lectures_count,description,cpmk,pengampu_1,pengampu_2,pertemuan_1,date_1,pertemuan_2,date_2,pertemuan_3,date_3,pertemuan_4,date_4,pertemuan_5,date_5,pertemuan_6,date_6,pertemuan_7,date_7,pertemuan_8,date_8,pertemuan_9,date_9,pertemuan_10,date_10,pertemuan_11,date_11,pertemuan_12,date_12,pertemuan_13,date_13,pertemuan_14,date_14,pertemuan_15,date_15,pertemuan_16,date_16,total_activities
https://sindig.unesa.ac.id/course/3/656/arsitektur-dan-sistem-komputer,Arsitektur dan Sistem Komputer,2023E,S1 Sains Data,1,2,"Matakuliah ini membahas arsitektur dan organisasi komputer modern dengan menekankan konsep dasar sistem komputer meliputi CPU, Sistem Bus, Memori Internal dan Eksternal, serta Input/Output. Selanjutnya, mata kuliah ini mempelajari konsep-konsep pokok dalam sistem operasi yang mendukung proses komputasi pengguna, seperti Process, Threads, Pengelolaan memori, Penjadwalan, Pengelolaan Input/Output, Virtualisasi, dan Kontainerisasi.",Mampu menguasai konsep teoritis peran dan fungsi unit-unit penyusun sistem komputer | Mampu menguasai konsep teoritis proses komputasi di dalam CPU. | Mampu mengidentifikasi kebutuhan perangkat keras dari suatu organisasi komputer. | Mampu menyelesaikan masalah yang berkaitan dengan sains data dengan menggunakan teknologi yang sesuai,Harmon Prayogi,Hasanuddin Al-Habib,Fundamental komponen dalam sistem komputer.,28 Agustus 2023,Fundamental komponen dalam sistem komputer.,4 September 2023,Sistematika dari komponen-komponen sistem komputer.,11 September 2023,Sistematika dari komponen-komponen sistem komputer.,18 September 2023,Fundamental komponen dalam sistem operasi.,25 September 2023,Fundamental komponen dalam sistem operasi.,2 Oktober 2023,Fundamental komponen dalam sistem operasi.,9 Oktober 2023,Ujian Tengah Semester,16 Oktober 2023,Sistematika dari komponen-komponen sistem operasi.,23 Oktober 2023,Sistematika dari komponen-komponen sistem operasi.,30 Oktober 2023,Sistematika dan komponen-komponen sistem operasi.,6 November 2023,Fundamental komponen dalam sistem operasi.,13 November 2023,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data.,20 November 2023,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data.,27 November 2023,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data.,4 Desember 2023,Ujian Akhir Semester,11 Desember 2023,16
https://sindig.unesa.ac.id/course/3/656/arsitektur-dan-sistem-komputer,Arsitektur dan Sistem Komputer,2023B,S1 Sains Data,1,2,"Matakuliah ini membahas arsitektur dan organisasi komputer modern dengan menekankan konsep dasar sistem komputer meliputi CPU, Sistem Bus, Memori Internal dan Eksternal, serta Input/Output. Selanjutnya, mata kuliah ini mempelajari konsep-konsep pokok dalam sistem operasi yang mendukung proses komputasi pengguna, seperti Process, Threads, Pengelolaan memori, Penjadwalan, Pengelolaan Input/Output, Virtualisasi, dan Kontainerisasi.",Mampu menguasai konsep teoritis peran dan fungsi unit-unit penyusun sistem komputer | Mampu menguasai konsep teoritis proses komputasi di dalam CPU. | Mampu mengidentifikasi kebutuhan perangkat keras dari suatu organisasi komputer. | Mampu menyelesaikan masalah yang berkaitan dengan sains data dengan menggunakan teknologi yang sesuai,Hasanuddin Al-Habib,Harmon Prayogi,Fundamental komponen dalam sistem komputer.,28 Agustus 2023,Fundamental komponen dalam sistem komputer.,4 September 2023,Sistematika dari komponen-komponen sistem komputer.,11 September 2023,Sistematika dari komponen-komponen sistem komputer.,18 September 2023,Fundamental komponen dalam sistem operasi.,25 September 2023,Fundamental komponen dalam sistem operasi.,2 Oktober 2023,Fundamental komponen dalam sistem operasi.,9 Oktober 2023,Ujian Tengah Semester,16 Oktober 2023,Sistematika dari komponen-komponen sistem operasi.,23 Oktober 2023,Sistematika dari komponen-komponen sistem operasi.,30 Oktober 2023,Sistematika dan komponen-komponen sistem operasi.,6 November 2023,Fundamental komponen dalam sistem operasi.,13 November 2023,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data.,20 November 2023,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data.,27 November 2023,Teknologi sistem operasi untuk keperluan topik-topik pengelolaan data.,4 Desember 2023,Ujian Akhir Semester,11 Desember 2023,16
https://sindig.unesa.ac.id/course/3/422/teori-probabilitas,Teori Probabilitas,2023F,S1 Sains Data,2,1,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Riskyana Dewi Intan Puspitasari,,Konsep- konsep dalam teori probabilitas,28 Agustus 2023,Konsep pengukuran statistik,4 September 2023,Konsep Aksioma Probabilitas,11 September 2023,Konsep Aksioma Probabilitas,18 September 2023,Konsep Probabilitas Kondisional,25 September 2023,Konsep dalam Variable Acak,2 Oktober 2023,Konsep Ekspektasi,9 Oktober 2023,Ujian Tengah Semester (UTS),16 Oktober 2023,Konsep Spesial Random Variabel Diskrit,23 Oktober 2023,Konsep Spesial Random Variabel Diskrit,30 Oktober 2023,Konsep Spesial Random Variabel Kontinu,6 November 2023,Konsep Spesial Random Variabel Kontinu,13 November 2023,Konsep Joint Distributed Random Variable,20 November 2023,Konsep Joint Distributed Random Variable,27 November 2023,Konsep Central Limit Theorem,4 Desember 2023,Ujian Akhir Semester (UAS),11 Desember 2023,16
https://sindig.unesa.ac.id/course/3/422/teori-probabilitas,Teori Probabilitas,2023G,S1 Sains Data,2,1,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Riskyana Dewi Intan Puspitasari,,Konsep- konsep dalam teori probabilitas,28 Agustus 2023,Konsep pengukuran statistik,4 September 2023,Konsep Aksioma Probabilitas,11 September 2023,Konsep Aksioma Probabilitas,18 September 2023,Konsep Probabilitas Kondisional,25 September 2023,Konsep dalam Variable Acak,2 Oktober 2023,Konsep Ekspektasi,9 Oktober 2023,Ujian Tengah Semester (UTS),16 Oktober 2023,Konsep Spesial Random Variabel Diskrit,23 Oktober 2023,Konsep Spesial Random Variabel Diskrit,30 Oktober 2023,Konsep Spesial Random Variabel Kontinu,6 November 2023,Konsep Spesial Random Variabel Kontinu,13 November 2023,Konsep Joint Distributed Random Variable,20 November 2023,Konsep Joint Distributed Random Variable,27 November 2023,Konsep Central Limit Theorem,4 Desember 2023,Ujian Akhir Semester (UAS),11 Desember 2023,16
https://sindig.unesa.ac.id/course/3/563/pemrograman-dasar,Pemrograman Dasar,2023D,S1 Sains Data,1,1,"Mata kuliah ini bertujuan utama untuk mengajarkan konsep-konsep dasar serta teknik untuk membuat program komputer menggunakan paradigma berorientasi obyek. Kajian materi meliputi dasar pemrograman, bentuk kondisi, pengulangan, fungsi, class, GUI, operasi file yang diarahkan pada project pembuatan program secara berkelompok untuk menyelesaikan masalah yang berkaitan dengan sains data.",Memahami konsep dan teori dalam pemrograman komputer | Merancang algoritma dan menerapkannya pada program komputer | Menuliskan program komputer dengan bahasa pemrograman python | Menunjukan kerja sama dan tanggung jawab atas proyek yang dikerjakan bersama tim | Mampu mendesain penyelesaian masalah komputasional menggunakan pendekatan aplikasi teknologi yang relevan dengan kebutuhan industri,Riskyana Dewi Intan Puspitasari,,Konsep dasar algoritma terstruktur Date Pertemuan 1 : Konsep Dasar Pemrograman,30 Agustus 2023,"Kontrol program seleksi untuk menyelesaikan suatu kasus Date Pertemuan 2 : Variable, Tipe Data, Kontrol Seleksi",6 September 2023,Kontrol program pengulangan for untuk menyelesaikan suatu kasus Date Pertemuan 3 - For Loops,13 September 2023,Kontrol program pengulangan while loop untuk menyelesaikan suatu kasus Date Pertemuan 4 - While Loops,20 September 2023,String yang sesuai dengan permasalahan yang dihadapi Date Pertemuan 5 - Operasi String,27 September 2023,"Menjelaskan, mengimplementasikan dan mengolah koleksi data berbentuk teks sederhana (text files) serta menangani exceptions Date Pertemuan 6 - File and Exception",4 Oktober 2023,"List, tuple, set, dictionary yang sesuai dengan permasalahan yang dihadapi Date Pertemuan 7 - List, tuple, Set, dan Dictionary",11 Oktober 2023,Ujian Tengah Semester,18 Oktober 2023,Fungsi untuk mengelompokkan sejumlah pernyataan yang sering dipakai Date Topic 9 - Function,25 Oktober 2023,"Konsep dasar Object Oriented Programming (Abstraction, Encapsulation) Date Pertemuan 10 - Class dan Object",1 November 2023,Dan merancang fitur kompleks pada class,8 November 2023,Grapichal User Interface (GUI) Date Pertemuan 12 - GUI (1),15 November 2023,Grapichal User Interface (GUI),22 November 2023,Merancang program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data.,29 November 2023,Merancang program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data. Date Panduan Pengerjaan Tugas Akhir,6 Desember 2023,Merancang program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data.,13 Desember 2023,16
https://sindig.unesa.ac.id/course/3/422/teori-probabilitas,Teori Probabilitas,2023E,S1 Sains Data,2,1,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Riskyana Dewi Intan Puspitasari,,Konsep- konsep dalam teori probabilitas,28 Agustus 2023,Konsep pengukuran statistik,4 September 2023,Konsep Aksioma Probabilitas,11 September 2023,Konsep Aksioma Probabilitas,18 September 2023,Konsep Probabilitas Kondisional,25 September 2023,Konsep dalam Variable Acak,2 Oktober 2023,Konsep Ekspektasi,9 Oktober 2023,Ujian Tengah Semester (UTS),16 Oktober 2023,Konsep Spesial Random Variabel Diskrit,23 Oktober 2023,Konsep Spesial Random Variabel Diskrit,30 Oktober 2023,Konsep Spesial Random Variabel Kontinu,6 November 2023,Konsep Spesial Random Variabel Kontinu,13 November 2023,Konsep Joint Distributed Random Variable,20 November 2023,Konsep Joint Distributed Random Variable,27 November 2023,Konsep Central Limit Theorem,4 Desember 2023,Ujian Akhir Semester (UAS),11 Desember 2023,16
https://sindig.unesa.ac.id/course/3/615/pancasila,Pancasila,2023F,S1 Sains Data,1,1,"Mata kuliah ini akan membahas konsep dan hakikat Pancasila sebagai dasar dan ideologi negara, serta pandangan hidup bangsa. Mata kuliah ini juga mengkaji Pancasila secara Historis, Yuridis, dan Filosofis serta aktualisasinya dalam kehidupan kebangsaan dan kenegaraan. Pancasila sebagai landasan dalam Etika Politik dan Paradigma Pembangunan serta implementasinya dalam kehidupan bermasyarakat, berbangsa dan bernegara melalui pengkajian, pemaparan konsep, diskusi, studi kasus, dan pemberian tugas baik individu, maupun kelompok.","Kemampuan menguasai konsep urgensi pendidikan Pancasila, pancasila dalam kajian sejarah bangsa, pancasila sebagai dasar negara, ideologi negara, sistem falsafat, sistem etika, dasar pengembangan ilmu, paradigma pembangunan dan aktualisasi nilai-nilai Pancasila dengan menerapkan prinsip norma-norma ketuhanan, kemanusiaan, persatuan, dan keadilan sosial dengan penuh tanggung jawab (S1, S2, S4, S7, S8 dan, S9) | Mampu mendeskripsikan Pancasila dalam Sejarah Bangsa | Mampu menganalisis Pancasila sebagai sistem Filsafat | Mampu menganalisis Pancasila sebagai dasar negara | Mampu menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa | Mampu menganalisis Pancasila sebagai Ideologi | Mampu menganalisis Pancasila sebagai Sumber Etika | Mampu menganalisis Pancasila sebagai Dasar Pengembangan Ilmu | Mampu menganalisis Pancasila sebagai Paradigma Pembangunan | Mampu mengaktualisasikan nilai-nilai Pancasila dalam Kehidupan",Ari Metalin Ika Puspita,,"Menganalisis urgensi, tujuan dan landasan Pancasila di Perguruan Tinggi",31 Agustus 2023,Pancasila dalam sejarah bangsa,7 September 2023,Pancasila dalam sejarah bangsa,14 September 2023,Menganalisis Pancasila sebagai sistem Filsafat,21 September 2023,Menganalisis Pancasila sebagai sistem Filsafat,28 September 2023,Menganalisis Pancasila sebagai dasar negara,5 Oktober 2023,Menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa,12 Oktober 2023,Ujian Tengah Semester,19 Oktober 2023,Menganalisis Pancasila sebagai ideologi,26 Oktober 2023,Menganalisis Pancasila sebagai ideologi yang inklusif,2 November 2023,Menganalisis Pancasila sebagai sumber etika,9 November 2023,Menganalisis Pancasila sebagai dasar pengembangan ilmu,16 November 2023,Menganalisis Pancasila sebagai paradigma pembangunan,23 November 2023,Menganalisis Pancasila sebagai paradigma pembangunan,30 November 2023,Menganalisis Pancasila sebagai paradigma pembangunan Mampu mengaktualisasikan nilai-nilai Pancasila dalam kehidupan kampus yang aman tanpa kekerasan,7 Desember 2023,,21 Desember 2023,16
https://sindig.unesa.ac.id/course/3/615/pancasila,Pancasila,2023E,S1 Sains Data,1,1,"Mata kuliah ini akan membahas konsep dan hakikat Pancasila sebagai dasar dan ideologi negara, serta pandangan hidup bangsa. Mata kuliah ini juga mengkaji Pancasila secara Historis, Yuridis, dan Filosofis serta aktualisasinya dalam kehidupan kebangsaan dan kenegaraan. Pancasila sebagai landasan dalam Etika Politik dan Paradigma Pembangunan serta implementasinya dalam kehidupan bermasyarakat, berbangsa dan bernegara melalui pengkajian, pemaparan konsep, diskusi, studi kasus, dan pemberian tugas baik individu, maupun kelompok.","Kemampuan menguasai konsep urgensi pendidikan Pancasila, pancasila dalam kajian sejarah bangsa, pancasila sebagai dasar negara, ideologi negara, sistem falsafat, sistem etika, dasar pengembangan ilmu, paradigma pembangunan dan aktualisasi nilai-nilai Pancasila dengan menerapkan prinsip norma-norma ketuhanan, kemanusiaan, persatuan, dan keadilan sosial dengan penuh tanggung jawab (S1, S2, S4, S7, S8 dan, S9) | Mampu mendeskripsikan Pancasila dalam Sejarah Bangsa | Mampu menganalisis Pancasila sebagai sistem Filsafat | Mampu menganalisis Pancasila sebagai dasar negara | Mampu menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa | Mampu menganalisis Pancasila sebagai Ideologi | Mampu menganalisis Pancasila sebagai Sumber Etika | Mampu menganalisis Pancasila sebagai Dasar Pengembangan Ilmu | Mampu menganalisis Pancasila sebagai Paradigma Pembangunan | Mampu mengaktualisasikan nilai-nilai Pancasila dalam Kehidupan",Ari Metalin Ika Puspita,,"Menganalisis urgensi, tujuan dan landasan Pancasila di Perguruan Tinggi",31 Agustus 2023,Pancasila dalam sejarah bangsa,7 September 2023,Pancasila dalam sejarah bangsa,14 September 2023,Menganalisis Pancasila sebagai sistem Filsafat,21 September 2023,Menganalisis Pancasila sebagai sistem Filsafat,28 September 2023,Menganalisis Pancasila sebagai dasar negara,5 Oktober 2023,Menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa,12 Oktober 2023,Ujian Tengah Semester,19 Oktober 2023,Menganalisis Pancasila sebagai ideologi,26 Oktober 2023,Menganalisis Pancasila sebagai ideologi yang inklusif,2 November 2023,Menganalisis Pancasila sebagai sumber etika,9 November 2023,Menganalisis Pancasila sebagai dasar pengembangan ilmu,16 November 2023,Menganalisis Pancasila sebagai paradigma pembangunan,23 November 2023,Menganalisis Pancasila sebagai paradigma pembangunan,30 November 2023,Menganalisis Pancasila sebagai paradigma pembangunan Mampu mengaktualisasikan nilai-nilai Pancasila dalam kehidupan kampus yang aman tanpa kekerasan,7 Desember 2023,,21 Desember 2023,16
https://sindig.unesa.ac.id/course/3/249/desain-dan-analisis-algoritma,Desain dan Analisis Algoritma,2022B,S1 Sains Data,3,2,"Matakuliah Desain Dan Analisis Algoritma pada jenjang S1 program studi Sains Data membahas tentang teknik-teknik desain algoritma dan analisis kinerja algoritma. Mata kuliah ini bertujuan untuk memberikan pemahaman mendalam tentang strategi desain algoritma yang efisien serta teknik analisis yang tepat untuk mengukur kinerja algoritma. Ruang lingkup mata kuliah mencakup pemahaman tentang kompleksitas algoritma, teknik divide and conquer, algoritma greedy, algoritma dinamis, serta analisis kompleksitas waktu dan ruang. Mahasiswa akan diajak untuk memahami konsep-konsep dasar tersebut dan mampu mengimplementasikannya dalam pemecahan masalah komputasi secara efisien.","1.	Mampu menerapkan teknik-teknik komputasi yang tepat dalam menyediakan solusi berbasis komputer sesuai kebutuhan dan mengevaluasi solusi yang diberikan | 1.	Mampu mengevaluasi rancangan algoritma yang dipilih, baik melalui evaluasi analitis maupun pengujian | Mampu menyelesaikan masalah menggunakan ilmu komputer",Hasanuddin Al-Habib,Atik Wintarti,Konsep dan teknik penting dalam mendesain dan menganalisis efisiensi algoritma,30 Agustus 2023,Konsep algoritma brute force,6 September 2023,Mengenal algoritma Greedy,13 September 2023,Strategi Devide-and-Conquer,20 September 2023,Strategi Decrease-and-Conquer,27 September 2023,Konsep NP hard problem,4 Oktober 2023,Mengenal contoh NP hard problem (TSP),11 Oktober 2023,,18 Oktober 2023,Konsep algoritma backtracking,25 Oktober 2023,Konsep pemrograman dinamis,1 November 2023,Konsep dan implementasi graf dan algoritma fundamental pada bidang computer science,8 November 2023,Merancang project,15 November 2023,Kemajuan project,22 November 2023,Presentasi project,29 November 2023,Revisi project,6 Desember 2023,Membuat program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,13 Desember 2023,16
https://sindig.unesa.ac.id/course/3/486/teori-probabilitas,Teori Probabilitas,2023C,S1 Sains Data,2,1,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Atik Wintarti,,Konsep- konsep dalam teori probabilitas,29 Agustus 2023,Konsep pengukuran statistik,5 September 2023,Konsep Aksioma Probabilitas,12 September 2023,Konsep Aksioma Probabilitas,19 September 2023,Konsep Probabilitas Kondisional,26 September 2023,Konsep dalam Variable Acak,3 Oktober 2023,Konsep Ekspektasi,10 Oktober 2023,Ujian Tengah Semester (UTS),17 Oktober 2023,Konsep Spesial Random Variabel Diskrit,24 Oktober 2023,Konsep Spesial Random Variabel Diskrit,31 Oktober 2023,Konsep Spesial Random Variabel Kontinu,7 November 2023,Konsep Spesial Random Variabel Kontinu,14 November 2023,Konsep Joint Distributed Random Variable,21 November 2023,Konsep Joint Distributed Random Variable,28 November 2023,Konsep Central Limit Theorem,5 Desember 2023,Ujian Akhir Semester (UAS),12 Desember 2023,16
https://sindig.unesa.ac.id/course/3/249/desain-dan-analisis-algoritma,Desain dan Analisis Algoritma,2022A,S1 Sains Data,3,2,"Matakuliah Desain Dan Analisis Algoritma pada jenjang S1 program studi Sains Data membahas tentang teknik-teknik desain algoritma dan analisis kinerja algoritma. Mata kuliah ini bertujuan untuk memberikan pemahaman mendalam tentang strategi desain algoritma yang efisien serta teknik analisis yang tepat untuk mengukur kinerja algoritma. Ruang lingkup mata kuliah mencakup pemahaman tentang kompleksitas algoritma, teknik divide and conquer, algoritma greedy, algoritma dinamis, serta analisis kompleksitas waktu dan ruang. Mahasiswa akan diajak untuk memahami konsep-konsep dasar tersebut dan mampu mengimplementasikannya dalam pemecahan masalah komputasi secara efisien.","1.	Mampu menerapkan teknik-teknik komputasi yang tepat dalam menyediakan solusi berbasis komputer sesuai kebutuhan dan mengevaluasi solusi yang diberikan | 1.	Mampu mengevaluasi rancangan algoritma yang dipilih, baik melalui evaluasi analitis maupun pengujian | Mampu menyelesaikan masalah menggunakan ilmu komputer",Atik Wintarti,Hasanuddin Al-Habib,Konsep dan teknik penting dalam mendesain dan menganalisis efisiensi algoritma,30 Agustus 2023,Konsep algoritma brute force,6 September 2023,Mengenal algoritma Greedy,13 September 2023,Strategi Devide-and-Conquer,20 September 2023,Strategi Decrease-and-Conquer,27 September 2023,Konsep NP hard problem,4 Oktober 2023,Mengenal contoh NP hard problem (TSP),11 Oktober 2023,,18 Oktober 2023,Konsep algoritma backtracking,25 Oktober 2023,Konsep pemrograman dinamis,1 November 2023,Konsep dan implementasi graf dan algoritma fundamental pada bidang computer science,8 November 2023,Merancang project,15 November 2023,Kemajuan project,22 November 2023,Presentasi project,29 November 2023,Revisi project,6 Desember 2023,Membuat program komputer untuk menyelesaikan permasalahan yang berkaitan dengan sains data,13 Desember 2023,16
https://sindig.unesa.ac.id/course/3/486/teori-probabilitas,Teori Probabilitas,2023B,S1 Sains Data,2,1,"Mata kuliah Teori Probabilitas pada program studi S1 Sains Data membahas konsep dasar probabilitas, aksioma probabilitas, variabel random diskrit dan kontinu, teorema probabilitas dan probabilitas bersyarat, distribusi probabilitas diskrit (Bernoulli, Binomial, Geometrik, Poisson) dan kontinu (Uniform, Eksponensial, Normal), Central Limit Theorem, Joint Distribution serta penerapannya dalam analisis data. Tujuan dari matakuliah ini adalah memberikan pemahaman mendalam tentang probabilitas dan kemampuan untuk menerapkan konsep tersebut dalam konteks ilmu data. Ruang lingkupnya meliputi konsep dasar probabilitas, distribusi diskrit dan kontinu, hingga teorema limit pusat.",Mahasiswa mampu menjelaskan konsep-konsep dalam  statistik dan teori probabilitas | Mahasiswa mampu menjelaskan konsep pengukuran statistik | Mahasiswa menjelaskan konsep Aksioma Probabilitas | Mahasiswa menjelaskan konsep Probabilitas Kondisional | Mampu menjelaskan konsep dalam Variable Acak | Mampu menjelaskan konsep Spesial Random Variabel Diskrit dan Kontinu | Mahasiswa menjelaskan konsep Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Conditional Probability pada Joint Distributed Random Variable | Mahasiswa menjelaskan konsep Central Limit Theorem,Atik Wintarti,,Konsep- konsep dalam teori probabilitas,29 Agustus 2023,Konsep pengukuran statistik,5 September 2023,Konsep Aksioma Probabilitas,12 September 2023,Konsep Aksioma Probabilitas,19 September 2023,Konsep Probabilitas Kondisional,26 September 2023,Konsep dalam Variable Acak,3 Oktober 2023,Konsep Ekspektasi,10 Oktober 2023,Ujian Tengah Semester (UTS),17 Oktober 2023,Konsep Spesial Random Variabel Diskrit,24 Oktober 2023,Konsep Spesial Random Variabel Diskrit,31 Oktober 2023,Konsep Spesial Random Variabel Kontinu,7 November 2023,Konsep Spesial Random Variabel Kontinu,14 November 2023,Konsep Joint Distributed Random Variable,21 November 2023,Konsep Joint Distributed Random Variable,28 November 2023,Konsep Central Limit Theorem,5 Desember 2023,Ujian Akhir Semester (UAS),12 Desember 2023,16
